Id,Name,Date(created_at),Tweet(text),User_id,Screen_name,Location
1.14614E+18,Ronald Howard,2019-07-02 19:27,"rt : raposa anda 3,5 mil quilômetros da noruega ao canadá em 76 dias e surpreende pesquisadores  …",317176057,ronaldohoward,"St Croix, US Virgin Islands"
,,,,,,
1.14614E+18,Claire Hammond,2019-07-02 19:27,rt : new: canada is refusing to roll over its eu trade agreement for the uk if there's a no-deal brexit …,20066204,ClaireHammond,"Scotland, United Kingdom"
,,,,,,
1.14614E+18,renaissance man,2019-07-02 19:27,"rt : a young arctic fox has walked across the ice from norway's svalbard islands to northern canada in an epic journey, covering…",896528334,Nick__Doyle,Skyrim
,,,,,,
1.14614E+18,Oscar Elias,2019-07-02 19:27,rt : seis ballenas de una especie al borde de la extinción fueron encontradas muertas en la costa de canadá …,1.09211E+18,OscarEl98076897,
,,,,,,
1.14614E+18,Angela Brown,2019-07-02 19:27,"rt : after seeing , hollywood woman, ""i can never again claim to be pro-woman ... and pro-choice. not after seeing…",913692132,aberdangela,
,,,,,,
1.14614E+18,la spinister,2019-07-02 19:27,these are my two favourites from first glance of yesterday's photos from  on canada day. ,181431773,thefunkygirl,Saskatchewan
,,,,,,
1.14614E+18,',2019-07-02 19:27,"rt __: so many idiots with this take.

kd
- kd had a 3-1 lead to gsw
- kd and co blew said 3-1 lead
- kd went and joined said team,…",1.13799E+18,ATypicalNBAFan,
,,,,,,
1.14614E+18,JazzyBentertainment,2019-07-02 19:27,"rt : a young female arctic fox has shocked scientists by traveling over 3,500 km (2,175 miles) from norway to canada in just 76 days. h…",1.10232E+18,JazzyBentertai2,
,,,,,,
1.14614E+18,Charlie,2019-07-02 19:27,"rt : happy birthday to my 152 year old lover, canada.  ",9.95881E+17,averyboards,"Ames, IA"
,,,,,,
1.14614E+18,Ottawa Top Employers,2019-07-02 19:27,"director, legal affairs (position can be located anywhere in canada): canada mortgage and housing corporation (otta… ",254760480,NCRTopEmployers,"Ottawa, Canada"
,,,,,,
1.14614E+18,Sloboda Anne,2019-07-02 19:27,rt : kiya bruno sings o canada in cree in honour of national indigenous peoples day. |  ,801698287,SlobodaAnne,"Saskatoon, SK Canada"
,,,,,,
1.14614E+18,Marc,2019-07-02 19:27,"rt : 1 seven years ago, we lost our home in the war in syria in the blink of an eye... 
three and a half years ago, canada s…",1075087957,YaWhatHeSaid,In the woods N.S. Canada
,,,,,,
1.14614E+18,Martin,2019-07-02 19:27,rt : the norway to canada  gif is blowing my mind  ,38845850,CphD,"Copenhagen, Denmark"
,,,,,,
1.14614E+18,Karla Araque,2019-07-02 19:27,rt : today is   &amp; to celebrate we've flights for 2 with  to any of their canadian destinations to give…,224849277,karlitaraque,"Dublín, Irlanda"
,,,,,,
1.14614E+18,D. Becks,2019-07-02 19:27,_ looool garra so when do you want your flight to canada to be?,437922216,Prince_Seyi07,
,,,,,,
1.14614E+18,JMcD Captain Obvious,2019-07-02 19:27,"rt : today, i saw an indigenous woman putting a poster about  on a statue of macdonald at queen’s park get handcuffed.…",2354208703,fuzziesooner,
,,,,,,
1.14614E+18,[No Mentira],2019-07-02 19:27,"rt __: so many idiots with this take.

kd
- kd had a 3-1 lead to gsw
- kd and co blew said 3-1 lead
- kd went and joined said team,…",558860506,NoHoesJones,
,,,,,,
1.14614E+18,Chris Leslie,2019-07-02 19:27,"quite ironic that the brexiteers extol the ‘virtues’ of a canada-style deal, while it turns out canada might not be… ",354911386,ChrisLeslieMP,
,,,,,,
1.14614E+18,Jude Kirton-Darling MEP,2019-07-02 19:27,rt : aha - wondered when this would get picked up. canada argue that uk’s no-deal tariffs undermine the benefits canada acqu…,28640933,Jude_KD,North East England
,,,,,,
1.14614E+18,(((George McKeever))),2019-07-02 19:27,rt : today we signed an mou w syilx nation &amp;canada &amp;bc to establish a national park reserve in south okanagan-similka…,185792178,knobstick,"Kingston, Canada"
,,,,,,
1.14614E+18,Cides Corpotraining,2019-07-02 19:27,"seminario-taller internacional en santiago:
controles financieros claves en la administración de contratos.
con dan… ",463201060,CidesCorpo,Chile
,,,,,,
1.14614E+18,Karen Mitchell,2019-07-02 19:27,"rt : justice chris martin sentences brett overby, 32, to life in prison with no possibility of parole for 15 years for the secon…",477226826,ctvkaren,"Winnipeg, Manitoba, Canada"
,,,,,,
1.14614E+18,Justin Finch,2019-07-02 19:27,"rt : wow. 
a young arctic fox has walked across the ice from norway's svalbard islands to northern canada in an epic journey, cov…",26768664,justin_finch,Lichfield
,,,,,,
1.14614E+18,Vanessa Stark,2019-07-02 19:27,"rt __: so many idiots with this take.

kd
- kd had a 3-1 lead to gsw
- kd and co blew said 3-1 lead
- kd went and joined said team,…",39445236,vanessaaaa__,The Roccc
,,,,,,
1.14614E+18,Maggie-sama-chan,2019-07-02 19:27,"rt : a young arctic fox has walked across the ice from norway's svalbard islands to northern canada in an epic journey, covering…",8.99012E+17,AvelcainFucker,
,,,,,,
1.14614E+18,Karla Araque,2019-07-02 19:27,rt : wondering what you might do in canada if you won flights with ? check out their video celebrating …,224849277,karlitaraque,"Dublín, Irlanda"
,,,,,,
1.14614E+18,Ken,2019-07-02 19:27,"rt : ...if you look at the current campaign you’d think they decriminalized homosexuality in 1969, they didn’t. the …",1390577588,tweettothehan,Pender Island
,,,,,,
1.14614E+18,Telesphore Teta,2019-07-02 19:27,canada –  canada is refusing to roll over its eu trade agreement for the uk if there’s a no-deal brexit ,350990667,TelesphoreTeta,DOUALA
,,,,,,
1.14614E+18,Picó,2019-07-02 19:27,"rt : raposa anda 3,5 mil quilômetros da noruega ao canadá em 76 dias e surpreende pesquisadores  …",59166794,Nandapicorelli,BRASILIA
,,,,,,
1.14614E+18,3rd Placed Lib Dems,2019-07-02 19:27,rt : aha - wondered when this would get picked up. canada argue that uk’s no-deal tariffs undermine the benefits canada acqu…,1462002769,3rdposLD,This particular town
,,,,,,
1.14614E+18,Amanda Caputo,2019-07-02 19:27,"rt : sorry to creep canadians out on canada day, but, it has come to my attention some conservatives have actually made an app…",3003723231,NerdlyLibrarian,Ontario Canada
,,,,,,
1.14614E+18,Grant Buote,2019-07-02 19:27, canada proud is nothing but a gang of nazis.  my dad fought nazis in wwii with a lot of other true proud c… ,558188658,GrantBuote,
,,,,,,
1.14614E+18,Brexit: From sunlit uplands to unlit sumplands,2019-07-02 19:27,"rt : a young arctic fox has walked across the ice from norway's svalbard islands to northern canada in an epic journey, covering…",2692650541,nomadreturns,
,,,,,,
1.14614E+18,katkins888,2019-07-02 19:27,"rt : so excited to be giving away this luxe huda beauty eye palette on my instagram page ""davelackiebeauty"" enter here: https://…",2820108575,AmyPlumbe,"West Midlands, England"
,,,,,,
1.14614E+18,Wrongsidebrain,2019-07-02 19:27,maegan rapinoe sinclair. usa in a nutshell.,87554588,wrongsidebrain,
,,,,,,
1.14614E+18,Viva Care Medical,2019-07-02 19:27,doctor on demand to help with your long weekend blues. see a doctor online now.  spent too much enjoying canada's b… ,609682323,VIVACAREMEDICAL,"Surrey, BC"
,,,,,,
1.14614E+18,Leilani Davenberry,2019-07-02 19:27,rt : cartoonists in the u.s. are painted as being from the left or the right. some even as democrat or republican. cartoonists are…,538648389,LeilaniBerr,"Burien, WA"
,,,,,,
1.14614E+18,Orion Health Canada,2019-07-02 19:27,there is an increasing need for data to support value-based care and decision-making across healthcare organization… ,890157530,OrionHealthCA,Canada
,,,,,,
1.14614E+18,BettingFanatic,2019-07-02 19:27,rt : lasvegas  .  tonight the boston. 11 games out of 1st place in the  after traveling around t…,1231770727,kevraid27,"Missouri, USA"
,,,,,,
1.14614E+18,sugar daddy,2019-07-02 19:27,@@’m ready to spoil and mail check to my sugar baby.. only real and legit sugar baby… ,8.64396E+17,MichealRob12457,"California, USA"
,,,,,,
1.14614E+18,raul mateus paula,2019-07-02 19:27,"rt : brexiters: “we can leave without a deal and be like canada!”

canada: “if you leave without a deal, you’re on your own.”

can…",1380060265,paula_raul,
,,,,,,
1.14614E+18,jason dunn,2019-07-02 19:27,  yeah baby. when my son and i traveled to az from windsor ontario canada. you handed up u… ,2819723014,jltdunn,
,,,,,,
1.14614E+18,Roberto Cruz Lozano,2019-07-02 19:27,"rt : universities in the world's top 300.

united states: 58
united kingdom: 35
australia: 18
germany: 18
china: 12
canada:…",131497920,robertocruzfen,Mérida Yuc. MEX
,,,,,,
1.14614E+18,Seamus Manning,2019-07-02 19:26,"rt __: so many idiots with this take.

kd
- kd had a 3-1 lead to gsw
- kd and co blew said 3-1 lead
- kd went and joined said team,…",4861040796,SManning32,
,,,,,,
1.14614E+18,FALLOW MEGA KEEP IT GRATE. K.A.G. TRUMP .TRAMA MAN,2019-07-02 19:26,rt : i lived in canada for five years...i met so many people say this same thing about their health care.  i had a crew member tell…,8.44036E+17,man_trama,"Kentucky, USA"
,,,,,,
1.14614E+18,the Smark & Friends podcast,2019-07-02 19:26,rt : only a few short hours away from the release of my interview with the best tag team in the maritimes and one of the best i…,1.04804E+18,SmarkAndFriends,"Montréal, Québec"
,,,,,,
1.14614E+18,Karla Araque,2019-07-02 19:26,rt : win flights for 2 to your choice of canadian destinations with  to celebrate   to enter just follo…,224849277,karlitaraque,"Dublín, Irlanda"
,,,,,,
1.14614E+18,Dominick Gauthier,2019-07-02 19:26,"rt _sports: gail kelly, anna prchal et geneviève simard règlent à l’amiable leur poursuite contre canada alpin.

",50557433,domgauthier,"British Columbia, Canada"
,,,,,,
1.14614E+18,Gods_Eye_Crypto,2019-07-02 19:26,"rt : press release: _team partners with leading vietnamese mobile wallet vimo for international remittance 

the telcoin…",1.12856E+18,gods_crypto,
,,,,,,
1.14614E+18,katkins888,2019-07-02 19:26,rt : happy canada day! i'm celebrating by giving away dsquared2's new wood pour femme fragrance - a woody-floral with notes of m…,2820108575,AmyPlumbe,"West Midlands, England"
,,,,,,
1.14614E+18,IG: @Malachizzle,2019-07-02 19:26,"rt : case study 01: tour pt. 1 

asia: on sale now.

us: 07 pre-sale. 07 general on sale.

canada: 07 pre-sale. 07…",733174742,MalachiWorley,Inland Empire
,,,,,,
1.14614E+18,Tyson Sample,2019-07-02 19:26,rt : missed out on  mattress sales? here’s your chance to  a made in canada  by polysleep…,8.85974E+17,tysonsample420,Muscat
,,,,,,
1.14614E+18,Zach Loe,2019-07-02 19:26, are you in canada?,3514713975,itszachloe,Orange County
,,,,,,
1.14614E+18,Ryan Deblois,2019-07-02 19:26,"rt __: so many idiots with this take.

kd
- kd had a 3-1 lead to gsw
- kd and co blew said 3-1 lead
- kd went and joined said team,…",1972667100,ryan23deblois,"Jacksonville, FL"
,,,,,,
1.14614E+18,Stan Gallant,2019-07-02 19:26,"duplex for sale: $307,750 at 10 700 bothwell drive, strathcona mews, sherwood park, alberta, t8h 2w3, canada ",196686541,stangallant,Edmonton
,,,,,,
1.14614E+18,David Paterson,2019-07-02 19:26,rt : happy canada day! i'm celebrating by giving away dsquared2's new wood pour femme fragrance - a woody-floral with notes of m…,94648029,pateci0,
,,,,,,
1.14614E+18,NotImpressed #FBPE,2019-07-02 19:26,"rt : brexiters: “we can leave without a deal and be like canada!”

canada: “if you leave without a deal, you’re on your own.”

can…",51378058,randombigbird,Sarf London
,,,,,,
1.14614E+18,Paula McCann,2019-07-02 19:26,rt : win flights to canada with  to any of their 7 destinations from . to enter just follow &amp; retweet…,303415539,polly_cann,
,,,,,,
1.14614E+18,Alex Osborne-Saponja,2019-07-02 19:26,"hey  i stayed at one of your hotels over the canada day weekend, excellent service - disappointed that… ",2617167488,Alex_Saponja,Toronto via the UK
,,,,,,
1.14614E+18,GoblinGoblinGoblin,2019-07-02 19:26,rt : gotta say i've been really enjoying the  canada arc aka.  home invasion arc. so have some fanart of…,8.07441E+17,whimperchan,"Los Angeles, CA"
,,,,,,
1.14614E+18,SwingTradeBot Canada,2019-07-02 19:26,200 dma support today: $adzn ... ,8.77191E+17,SwingTradeBotCA,
,,,,,,
1.14614E+18,Diana,2019-07-02 19:26,    colombia???  really?,30331142,DianaD416,The Tardis
,,,,,,
1.14614E+18,Doc,2019-07-02 19:26,"rt __: so many idiots with this take.

kd
- kd had a 3-1 lead to gsw
- kd and co blew said 3-1 lead
- kd went and joined said team,…",2403481265,joshuagoodwin25,
,,,,,,
1.14614E+18,Jon Thompson,2019-07-02 19:26,sault ste. marie homelessness prevention team has housed 81 people who were living in a shelter since 2015. ninety… ,11582802,JonSThompson,Northwestern Ontario
,,,,,,
1.14614E+18,Idea Tree Consulting,2019-07-02 19:26,"rt : just in time for   a  blog post about transforming your  for the holidays.

what…",2735180282,IdeasOnTrees,"Victoria, BC"
,,,,,,
1.14614E+18,Kestrelwing64,2019-07-02 19:26,"_ao3 it's true about canada.  many a time have hubbie and i sat in the car whilst everyone gestures  ""after you!"" ""no after you""",1.07007E+18,kestrelwing64,"Manitoba, Canada"
,,,,,,
1.14614E+18,Nylon Eric,2019-07-02 19:26,"apparently you can walk to svalbard:
   
“arctic fox walks 76 days from norway to cana… ",9.2984E+17,NylonEric,"Austin, TX"
,,,,,,
1.14614E+18,Suzette,2019-07-02 19:26,"rt : on july 2, 1959, the edmonton police service lost one of their own. sgt. malcolm groat finlayson jack died from injurie…",95793004,suzyqt_canada,
,,,,,,
1.14614E+18,P D,2019-07-02 19:26,"  so now all trudeau has left is grovelling to trump, yep, canada's back!!! ",2565554388,bandit1086,
,,,,,,
1.14614E+18,Dalton Smith,2019-07-02 19:26,"rt : a young female arctic fox has shocked scientists by traveling over 3,500 km (2,175 miles) from norway to canada in just 76 days. h…",480381618,D_Smith41,"Fayetteville, AR"
,,,,,,
1.14614E+18,Karla Araque,2019-07-02 19:26,rt : is canada on your bucket list? we've flights for 2 to one of 7 canadian destinations of your choice with  . ch…,224849277,karlitaraque,"Dublín, Irlanda"
,,,,,,
1.14614E+18,Sheilagh G. Lee,2019-07-02 19:26,rt : canada  finishes first in group b after defeating latvia  at fiba u19 basketball world cup. read more: …,93995548,SweetSheil,"London, Ontario, Canada"
,,,,,,
1.14614E+18,Houston Deal Finder,2019-07-02 19:26," deal: [air canada] san diego - shanghai, china. $378 roundtrip.  details:  ",4848216473,HOUS_DealFinder,"Houston, TX"
,,,,,,
1.14614E+18,Joe Emersberger,2019-07-02 19:26,rt : venezuelans tell canada to lift the economic blockade. ,3351345863,rosendo_joe,Windsor ON Canada
,,,,,,
1.14614E+18,Jose Manuel Pineda,2019-07-02 19:26,"rt : arguably the best women's football match ever played at the olympics - canada  v usa  at london 2012. 

 will…",177355537,j_m_pineda,
,,,,,,
1.14614E+18,Tess,2019-07-02 19:26,"rt : enter to win flights to your choice of 7 destinations in canada with   whale watch in st. john's, visit the…",1284263581,typicallytess,Dublin via Midlands
,,,,,,
1.14614E+18,SwingTradeBot Canada,2019-07-02 19:26,20 dma support today: $wpm ... ,8.77191E+17,SwingTradeBotCA,
,,,,,,
1.14614E+18,karisa,2019-07-02 19:26,"rt : case study 01: tour pt. 1 

asia: on sale now.

us: 07 pre-sale. 07 general on sale.

canada: 07 pre-sale. 07…",1960979653,karisadavilaa,"Austin, TX "
,,,,,,
1.14614E+18,Vasily Chuikov,2019-07-02 19:26,"rt : in 2017, liam fox rubbished suggestions the uk might struggle to roll over the eu’s trade deals.

tonight, as he prepares…",3033495077,_Ginnungagap,Stalingrad
,,,,,,
1.14614E+18,gino merlini,2019-07-02 19:26,"rt : moi je serais curieuse de savoir combien de canadiens anglais savent que le nom canada vient du québec, que l'hymne national a…",7.31159E+17,GinoMerlini,here there and everywhere
,,,,,,
1.14614E+18,Radio-Canada Sports,2019-07-02 19:26,"l'ancien lutteur jacques rougeau père est décédé lundi à l’âge de 89 ans, a annoncé sa famille mardi.

",15983313,RC_Sports,
,,,,,,
1.14614E+18,FutureStar Sports,2019-07-02 19:26,rt : my brother and his team is developing the next generation of  players in canada and i couldn’t be more proud. boys and…,7.50209E+17,_FutureStars,"Brampton, Ontario"
,,,,,,
1.14614E+18,IHE Canada,2019-07-02 19:26,new publication - investigating whether 6-month adjuvant trastuzumab treatment is non-inferior to the standard 12-m… ,1392657200,IHE_Canada,"Edmonton, Alberta, Canada"
,,,,,,
1.14614E+18,KB Radio Canada,2019-07-02 19:26,heist at five  - falling with style  ,4765752278,KBRadio_Canada,"London, Ontario, Canada"
,,,,,,
1.14614E+18,Nate Valentin,2019-07-02 19:26,the setup in the office today... did a podcast with a colleague that i have worked with for the past 4 years. he is… ,318485227,nate_valentin,"Tampa, FL"
,,,,,,
1.14614E+18,Spongedave,2019-07-02 19:26,yes we need to do that here in canada ,259987103,sooketvvitter,Sooke
,,,,,,
1.14614E+18,Jean Jonbon,2019-07-02 19:26, _girard   _caq look up critical thinking and meta-cognition.  all beliefs should… ,1.14069E+18,JeanJonbon,
,,,,,,
1.14614E+18,Diansandra,2019-07-02 19:26,at a canada day dinner talked to two conservatives both of who are,1.09688E+18,Dianj74291663,Sidney BC
,,,,,,
1.14614E+18,POE,2019-07-02 19:26,"congratulations to team canada and to damien pittman, team captain,  alumnus and owner of… ",2382301050,POEmilitary,Canada
,,,,,,
1.14614E+18,SwingTradeBot Canada,2019-07-02 19:26,outside day today: $aem $fr $fnv $ssl $sea $paas ... ,8.77191E+17,SwingTradeBotCA,
,,,,,,
1.14614E+18,Mon pays ne me protège pas #MeToo #MeTooListenToMe,2019-07-02 19:26,rt :   _magistrats  _schmitt  _aivi  …,1331469312,Office31315,"Castanet-Tolosan, France"
,,,,,,
1.14614E+18,Briana Berrinches,2019-07-02 19:26,rt : ,21134491,briana_canada,el paso
,,,,,,
1.14614E+18,Shirley OFlynn,2019-07-02 19:26,"rt : you gotta go low to get high. follow us + rt to enter to  a copy of , now available on blu-ray!  on…",3838668975,ShirleyOflynn,"Ontario, Canada"
,,,,,,
1.14614E+18,Karla Araque,2019-07-02 19:26,rt : win flights to canada with  to any of their 7 destinations from . to enter just follow &amp; retweet…,224849277,karlitaraque,"Dublín, Irlanda"
,,,,,,
1.14614E+18,Bridget A. Shelby,2019-07-02 19:26,rt : real estate firm unveils proposal for largest mixed-use development in toronto's history - 4.3-million-square-foot develop…,1.13963E+18,cresinmakirs,
,,,,,,
1.14614E+18,Buffalo Deal Finder,2019-07-02 19:26," deal: [air canada] san diego - shanghai, china. $378 roundtrip. details:   ",3112715271,Buff_DealFinder,"Buffalo, NY"
,,,,,,
1.14614E+18,Tony Stanich,2019-07-02 19:26,"rt __: so many idiots with this take.

kd
- kd had a 3-1 lead to gsw
- kd and co blew said 3-1 lead
- kd went and joined said team,…",389844811,TStan24,"san diego, ca"
,,,,,,
1.14614E+18,Sylvain Sandjong,2019-07-02 19:26,"rt _paul_biya:  il me plaît d’adresser mes vives et chaleureuses félicitations à son excellence julie payette, à l'occasion de la cé…",1.07657E+18,SandjongSylvain,
,,,,,,
1.14614E+18,Nathaniel Vesper,2019-07-02 19:26,"rt __: so many idiots with this take.

kd
- kd had a 3-1 lead to gsw
- kd and co blew said 3-1 lead
- kd went and joined said team,…",4236973692,VesperNate,
,,,,,,
1.14614E+18,Patricio Gonzalez,2019-07-02 19:26,"rt : 2 de julio de 1992: la vinotinto de baloncesto derrota a canadá 76-72 en el preolímpico de portland, ee.uu., para converti…",72395887,patrickg146,Venezuela
,,,,,,
1.14614E+18,SwingTradeBot Canada,2019-07-02 19:26,rose above upper bollinger band today: $ac $iag ... ,8.77191E+17,SwingTradeBotCA,
,,,,,,
1.14614E+18,Coach,2019-07-02 19:26,rt _seixeiro: woke up today in canada. i never take that for granted.,206971851,RookiePatterson,"Ontario, Canada"
,,,,,,
1.14614E+18,Toronto Deal Finder,2019-07-02 19:26,bird canada is bringing e-scooter rentals to select cities across canada. get all the details and see  where they're…,2704395055,tor_dealfinder,"Toronto, Ontario"
,,,,,,
1.14614E+18,Zach Swinehart,2019-07-02 19:26,"rt __: so many idiots with this take.

kd
- kd had a 3-1 lead to gsw
- kd and co blew said 3-1 lead
- kd went and joined said team,…",1.03895E+18,zach_swinehart,
,,,,,,
1.14614E+18,Josephine Keeley,2019-07-02 19:26,rt : happy canada day to all canadians and canadians around the world. a day to celebrate with your family and friends.  …,1.13902E+18,geomentsatech,
,,,,,,
1.14614E+18,Nuclear Varmint,2019-07-02 19:26,"rt _minister: today, minister mckenna confirmed the final boundary for the national park reserve in south okanagan-similkameen, signing…",2242758350,Remmyzilla,Stomping around Canada
,,,,,,
1.14614E+18,karen tate,2019-07-02 19:26,"rt : today, i saw an indigenous woman putting a poster about  on a statue of macdonald at queen’s park get handcuffed.…",244237410,tatekaren4,"British Columbia, CANADA"
,,,,,,
1.14614E+18,Rollyj,2019-07-02 19:26, yep the liberals are taking canada back again,22398427,cubancigarluvr,YHZ
,,,,,,
1.14614E+18,Richard Deschambault,2019-07-02 19:26,make canada transparent again ,81731359,Captrjd,Retired
,,,,,,
1.14614E+18,The Race Against Time (Tuesdays @ 7:30p ET),2019-07-02 19:26,rt : oh snap! is it that time of year again?? join the  family (including some friends like  ) this aug…,1.04861E+18,raceagainstio,
,,,,,,
1.14614E+18,ANDREW WEST,2019-07-02 19:26,"rt __: so many idiots with this take.

kd
- kd had a 3-1 lead to gsw
- kd and co blew said 3-1 lead
- kd went and joined said team,…",3255244394,YB_Andrew12,
,,,,,,
1.14614E+18,Gusnara Bustos,2019-07-02 19:26,"rt : proud to be canadian, today and every day. happy canada day!  ",8.37852E+17,BustosGusnara,Nicaragua
,,,,,,
1.14614E+18,BBC News Brasil,2019-07-02 19:26,"raposa anda 3,5 mil quilômetros da noruega ao canadá em 76 dias e surpreende pesquisadores  ",790680,bbcbrasil,"Londres, GB, e São Paulo, BR"
,,,,,,
1.14614E+18,LeeSH,2019-07-02 19:26,alberta business leaders buoyed by corporate tax cut ,1853156119,MediccfoxCfox,"Alberta, Canada"
,,,,,,
1.14614E+18,SwingTradeBot Canada,2019-07-02 19:26,fell below 50 dma today: $zub ... ,8.77191E+17,SwingTradeBotCA,
,,,,,,
1.14614E+18,Hans G. Schantz,2019-07-02 19:26,"rt _com: arctic fox walks more than 2,700 miles from norway to canada ",138920003,AetherCzar,"Huntsville, Alabama"
,,,,,,
1.14614E+18,K_And_One,2019-07-02 19:26,"rt : dominic leblanc's family, friends and neighbour win 5 of 6 recent judicial appointments    …",1.03555E+18,KeithAndres6,
,,,,,,
1.14614E+18,#StandUp2Brexit - #FBPE,2019-07-02 19:26,"rt : canada is refusing to roll over its eu trade agreement for the uk if there's a no-deal brexit.
of course they are! any bri…",1.02927E+18,StandUp2Brexit,United Kingdom
,,,,,,
1.14614E+18,Renan Figueiredo,2019-07-02 19:26,rt : canadá tão sensato. um dos lugares fora do br que gostaria de morar se tivesse a chance,42354415,Renan_cfg,Belém-Pará-Brasil
,,,,,,
